Gene ID	Gene Symbol	
459544	MOB1A	
467559	DIO3	
464640	KLF4	
451356	PC	
457408	NTRK1	
736059	ATXN3L	
471527	ERBIN	
466670	KLC2	
469668	LAMB3	
738503	TAF13	
746486	LOC746486	
469980	AURKA	
466182	WNT8B	
743533	PRKCZ	
100609537	IKBKG	
464100	PPP2CB	
458869	SNU13	
tRNA-His	-	
751907	MIR107	
451580	IL10RA	
466157	PCGF5	
457034	GCLM	
457807	TAF5L	
472715	TNFRSF10D	
100316341	MIR520H	
458423	DNAJC5	
735857	F13B	
453185	CKB	
101058892	LOC101058892	
471082	LOC471082	
451850	SLC38A1	
494187	PATR-G	
736751	LOC736751	
748073	JAG1	
459868	ORC2	
749914	WNT7A	
470218	MGAT3	
455243	LOC455243	
471983	RGL2	
104001083	LOC104001083	
450397	NRP1	
470517	CNGA3	
464609	GABBR2	
736758	NUPR1	
749557	LOC749557	
747817	LOC747817	
468557	GAD1	
471163	CCKAR	
468537	SMAD4	
467023	LOC467023	
737927	OTUD5	
462214	MRPL22	
459052	SDC1	
457059	VCAM1	
452986	RDH11	
746171	GALNT4	
453542	GLCE	
455312	TGIF1	
466813	LOC466813	
463234	GNA12	
453068	GSTZ1	
471979	LOC471979	
466412	LOC466412	
457108	ADORA3	
464102	NRG1	
450831	BNIP3	
455437	FECH	
467674	SEMA6D	
472956	RORB	
463787	LOC463787	
461165	KLF3	
453121	ITPK1	
464204	GGH	
450697	NFKB2	
748225	PTPN11	
456896	LOC456896	
471217	LOC471217	
465257	FANCC	
738261	VTN	
450182	TSPAN7	
751878	MIR143	
468884	NUMBL	
465852	XPNPEP2	
454590	TAF15	
473711	RAB9B	
451198	CLP1	
459155	EIF2AK2	
473654	AWAT2	
456588	PLA2G5	
468015	FUK	
740604	KCNJ8	
466376	LOC466376	
104004835	LOC104004835	
452791	AJUBA	
458844	PDGFB	
463522	LOC463522	
100609153	GCG	
458081	PCNA	
457293	PSMB4	
457513	VAMP4	
453171	DYNC1H1	
460565	ALCAM	
464542	PSAT1	
454721	HDAC5	
746883	LOC746883	
740792	PSD3	
748674	ATG4B	
745533	CMA1	
736938	SLC25A5	
743583	NMNAT2	
462723	MRPS18A	
469238	EXTL1	
457076	VAV3	
471781	LOC471781	
737175	UBE2A	
737647	HTR2B	
460022	ATG16L1	
468360	ASPSCR1	
100611816	SNRPD3	
104007937	LOC104007937	
747653	LOC747653	
469801	NPPB	
451934	ITGB7	
457436	SLAMF1	
471976	PATR-DQA2	
452466	LATS2	
456347	RPS5	
456434	FCER2	
465527	SH3KBP1	
472468	MOGAT3	
474131	PWP2	
463877	LOC463877	
466363	LOC466363	
466221	DMBT1	
737554	HARS	
465761	LOC465761	
453178	TRAF3	
469408	RAP1A	
740377	CXCL5	
471160	PI4K2B	
466150	LIPA	
738926	GPR37	
457780	LEFTY2	
463007	VNN2	
748505	LOC748505	
463379	UBE2D4	
468983	PPP2R1A	
739127	PRH2	
461560	FGG	
459094	PREB	
100316361	MIRLET7A-1	
452180	NUP37	
451424	ARRB1	
473066	RPL12	
451812	PEX5	
473870	LOC473870	
460796	SLC33A1	
472795	RDH10	
466597	LOC466597	
456058	HNRNPUL1	
456537	PRDX1	
741660	LOC741660	
467386	LOC467386	
460053	RAMP1	
464400	ADCY8	
466167	DNTT	
471170	LIAS	
100316447	MIR155	
104003784	ACO2	
459168	GEMIN6	
461719	SEMA5A	
450198	ST6GAL2	
473185	LOC473185	
100613803	RBKS	
455168	CLTC	
473802	CD40LG	
461412	BDH2	
749043	ATP1B2	
473146	INVS	
467043	INHBC	
467355	HTR2A	
449501	LILRB1	
454665	EIF1	
100612718	AKR1C3	
456962	PIGK	
453170	PPP2R5C	
466846	KCNJ1	
461762	RASA1	
465956	LOC465956	
471576	DROSHA	
473712	LOC473712	
462014	SEMA6A	
100316453	MIR221	
463135	MLLT4	
454548	TAOK1	
455534	LOC455534	
749246	LOC749246	
456906	ALG6	
457420	CD1B	
104007471	LOC104007471	
744046	CDA	
450612	HHEX	
464728	ARPC5L	
100316421	MIRLET7F-2	
456793	SMAP2	
457165	LOC457165	
100614352	LOC100614352	
454685	ATP6V0A1	
455703	TYK2	
450902	ADK	
100613350	LOC100613350	
744183	LOC744183	
459703	SCN1A	
100125863	KIR3DL4	
460888	EIF4G1	
455160	SEPT4	
453503	SNX1	
494136	EEF1A1	
460970	BDH1	
100614664	LOC100614664	
454836	PSMD12	
457451	B4GALT3	
472431	LOC472431	
468001	HSD11B2	
747984	LSM4	
472567	LOC472567	
449500	FUT9	
454131	CSNK2A2	
464182	TGS1	
471620	SLC12A2	
459096	SLC5A6	
471698	RBM22	
460857	KCNMB2	
743911	LOC743911	
104001058	GBA2	
745004	UCK1	
744025	OTX1	
468750	LOC468750	
744526	TCF7L1	
457497	ATP1B1	
452653	LIG4	
740453	ZBTB17	
471829	BHMT2	
461431	SEC24B	
451315	SPDYC	
100610374	LOC100610374	
744773	GNAI2	
463223	MAD1L1	
473078	MED27	
738518	PARD6G	
461067	FGFR3	
473242	RAB7B	
466815	LOC466815	
739167	MGLL	
467079	SYT1	
468882	PLD3	
472498	SPAM1	
462946	LAMA4	
744364	SDC3	
454439	P2RX1	
450323	ITGA8	
469767	LOC469767	
467062	NUP107	
451042	LOC451042	
454803	PPM1D	
735428	TAF5	
736885	PRPF18	
100609796	LOC100609796	
452065	RAP1B	
455962	PSENEN	
100613036	DNAH17	
473039	LOC473039	
100611557	-	
454154	TRADD	
743176	PSMB10	
466565	LOC466565	
455403	PIAS2	
453188	KLC1	
453032	ABCD4	
104003805	WNT7B	
468931	C5AR1	
468332	LOC468332	
463112	IGF2R	
462926	CD164	
100608407	LOC100608407	
739304	TP53INP1	
463288	IL6	
465618	LOC465618	
746195	HIF1A	
457162	WARS2	
461918	SLC1A3	
461299	EPHA5	
454220	VAC14	
463822	PDIA4	
493891	TAS2R13	
100609853	DLG3	
451158	F2	
451244	FADS2	
462997	EPB41L2	
740977	SLC27A4	
454887	ITGB4	
468101	SETD1A	
459300	PCBP1	
462491	LOC462491	
456359	POLR2E	
464140	GPAT4	
736074	RPL28	
100615181	AKR7A3	
735972	BIN1	
454005	IL4R	
455756	CALR	
452582	CPB2	
470880	ATG3	
460958	SLC51A	
748470	TREM2	
100316521	MIR150	
464033	ATP6V1B2	
452323	MLXIP	
473045	LOC473045	
739762	LOC739762	
466866	LOC466866	
472241	CD2AP	
465445	LOC465445	
746201	LOC746201	
735423	LOC735423	
469107	FCAR	
744419	LOC744419	
461039	PIGG	
456119	RELB	
454062	STX4	
468932	SLC8A2	
450936	RPLP2	
461332	SGCB	
466602	LOC466602	
473042	LOC473042	
741241	LPAR6	
456699	FABP3	
467924	HS3ST2	
739126	PTS	
468563	PHLPP1	
456587	PLA2G2A	
466142	PTEN	
751912	MIR181A-2	
459213	CALM2	
465629	LOC465629	
747846	LOC747846	
452320	CAMKK2	
457262	LOC457262	
100612569	POLR2D	
462740	ENPP4	
452343	LOC452343	
462304	F12	
461514	INPP4B	
745784	PXMP2	
100612198	PAOX	
745779	QDPR	
741396	HSF1	
463556	ASNS	
455422	ME2	
466504	CHRM4	
742280	PLA2G1B	
450614	LOC450614	
451036	FAR1	
469578	GORAB	
750868	MRPL36	
746705	LOC746705	
467460	GNPNAT1	
473296	HPD	
453323	BMF	
467700	APH1B	
466519	LOC466519	
458323	PTGIS	
467881	LOC467881	
736939	CLCA2	
745395	ECHDC1	
748237	DNAH8	
739629	ANAPC10	
736094	UNC5B	
472151	NUP43	
458921	CERK	
742020	MARCKS	
740480	BNIP1	
460692	PIK3R4	
454251	GABARAPL2	
472570	LOC472570	
470347	XDH	
452506	LOC452506	
461422	PAPSS1	
463329	GARS	
467160	FZD10	
457749	IARS2	
466728	DLG2	
452503	RPL21	
100316099	MIR135B	
459593	PROC	
450416	CSGALNACT2	
453008	SIPA1L1	
457177	LOC457177	
472079	COQ3	
471778	LOC471778	
743809	RNF125	
735654	LOC735654	
742565	AVPR2	
100615987	-	
464070	DPYSL2	
458200	EIF6	
466344	LOC466344	
457478	ALDH9A1	
461308	SRP72	
451027	GALNT18	
462158	FGF1	
746399	TAP2	
100611162	-	
463780	NDUFB2	
473030	ATP6V1G1	
469591	DARS2	
741602	PHKG2	
454682	STAT3	
460917	EIF4A2	
467985	CCL17	
455959	KMT2B	
463804	LOC463804	
464165	PRKDC	
472007	GUCA1B	
460054	UBE2F	
470892	CD80	
735478	LOC735478	
101058464	LOC101058464	
460447	CACNA1D	
460837	MECOM	
449503	LILRA3	
458694	BCR	
469342	UBE2U	
467472	DAAM1	
741055	IGF1	
458779	SLC5A1	
745516	RARB	
735674	UBA52	
471887	LOC471887	
464344	EIF3H	
742541	ATP5L	
457898	SPTLC2	
747541	PDE7B	
467139	NOS1	
747490	VCP	
451272	CHRM1	
470644	CXCR2	
744872	LOC744872	
743813	RBP2	
743250	CALML6	
453537	ITGA11	
463000	ENPP3	
467257	KL	
451967	ITGA7	
466399	LOC466399	
472155	ULBP3	
104003292	JUND	
100609059	NOTUM	
745186	IMMP2L	
471759	PFN3	
455572	LSM7	
454409	YWHAE	
452979	ATP6V1D	
470186	LOC470186	
748868	PLA2G2F	
739210	LOC739210	
472460	MCM7	
738461	KDSR	
751934	MIR18A	
465679	HEPH	
474111	LOC474111	
471960	TUBB	
458090	BMP2	
743607	LOC743607	
470209	KCNJ4	
457410	ARHGEF11	
454232	DHODH	
453636	FANCI	
474057	LOC474057	
470216	RPL3	
100611992	LOC100611992	
100610064	ATP6V0B	
468378	KCNJ12	
100608078	LOC100608078	
749977	BAIAP3	
739906	ELF5	
465710	RPS4X	
453423	SLC27A2	
471417	MTNR1A	
455604	UBXN6	
450800	BUB3	
452269	RASAL1	
459931	RPL37A	
449587	FMO2	
470619	CTLA4	
461235	SHROOM3	
458744	NF2	
456180	GRIN2D	
472750	CHRNA6	
466478	IMMP1L	
748596	NUP88	
450169	AK4	
742575	RAC2	
450160	CD209	
100316291	MIR373	
454602	ACACA	
452978	MPP5	
469651	REN	
100615800	LOC100615800	
459484	BUB1	
100316267	MIR7-1	
469631	NR5A2	
472456	CYP3A43	
468413	NOG	
471758	RGS14	
462883	UBE2J1	
460922	ST6GAL1	
459807	ITGAV	
468577	CD226	
466544	LOC466544	
462035	LMNB1	
742781	ABCA9	
470827	TLR9	
451473	TYR	
471978	TAP1	
100610929	SRPRB	
453833	ABCA3	
458288	ACOT8	
736319	LMBRD1	
738194	VTI1A	
455298	PTPRM	
466354	LOC466354	
100608096	FLAD1	
459364	GGCX	
464587	AUH	
459990	AGFG1	
465197	PARP2	
453747	ULK3	
751881	MIR9-2	
455490	TXNL4A	
471844	RPP40	
456196	GYS1	
457067	AMY2B	
472886	PYCRL	
100614277	PAIP1	
469129	LOC469129	
465067	FANCG	
473362	OLR1	
452023	AGAP2	
745051	GMPR2	
739338	FGF14	
471594	EFNA5	
468752	LOC468752	
452502	WASF3	
736107	-	
455353	DSC2	
740066	ELAC1	
456543	EIF2B3	
468158	PTOR1E2	
751931	MIR15A	
736276	PIGH	
472288	C1GALT1	
452897	SOS2	
468426	RPS6KB1	
744649	ALYREF	
461271	SLC4A4	
453336	CHST14	
740803	LOC740803	
458146	ENTPD6	
740475	RPL24	
452797	PABPN1	
465195	LOC465195	
451943	ATP5G2	
458324	B4GALT5	
739012	LOC739012	
741937	IAPP	
459657	RIF1	
747938	ABCC3	
450941	LOC450941	
101059009	CLDN19	
100169977	PATR-F	
749821	RAB11FIP3	
738262	H3F3B	
472799	HNF4G	
465321	PIK3C2G	
743056	LCAT	
462957	DSE	
460492	SUCLG2	
457116	CEPT1	
471550	ITGA2	
462763	MCM3	
748161	SMAD3	
455443	NEDD4L	
454427	LOC454427	
450195	PTGER4	
471703	GPX3	
745390	SERPIND1	
742993	UBE2M	
744537	C4BPB	
471570	SKP2	
463049	GRM1	
457675	SLC26A9	
462912	PDSS2	
454472	FLCN	
100608984	LOC100608984	
744298	HS3ST5	
459259	PAPOLG	
461101	PPP2R2C	
460948	ACAP2	
458887	TSPO	
471946	GABBR1	
744778	CSNK2B	
737412	SFN	
465047	NOL6	
468420	EPX	
470546	CCNT2	
459338	PCGF1	
450579	MINPP1	
471986	GRM4	
459423	SEMA4C	
469482	CERS2	
453988	PALB2	
449636	RPS4Y2	
470935	CLDN18	
457350	PMVK	
473069	KYAT1	
466361	LOC466361	
452309	POP5	
460479	ACOX2	
461770	CKMT2	
750228	LOC750228	
464628	LOC464628	
740261	SOST	
461922	IL7R	
469282	GNL2	
459247	PNPT1	
464750	STXBP1	
100611659	LOC100611659	
744467	PRKG1	
458874	SEPT3	
471743	RPL26L1	
747917	-	
735869	LOC735869	
461520	GYPA	
471630	LOC471630	
739382	LOC739382	
746837	LOC746837	
458287	UBE2C	
742062	MUC7	
503511	BDNF	
454270	MPHOSPH6	
463392	ADCY1	
468707	LOC468707	
457185	TNFRSF4	
452319	P2RX4	
465094	GNE	
457187	B3GALT6	
471220	UGT2A3	
458456	ARFGAP1	
469937	TGM2	
469524	CD1D	
458661	RANBP1	
744047	EHD1	
100609242	GNG12	
742176	TK1	
742049	PDE6H	
452191	NFYB	
462888	MAP3K7	
467024	LOC467024	
451301	MAP4K2	
470200	MYH9	
451150	PEX16	
100615525	HNRNPA1	
464007	MTMR7	
455232	CLDN7	
100316540	MIR200A	
456998	PKN2	
100610821	TAS1R3	
452275	SDSL	
473306	LOC473306	
449507	FUT4	
466151	LOC466151	
459344	MRPL19	
461669	CASP3	
451175	NDUFS3	
100609326	LOC100609326	
455786	TECR	
455385	PIK3C3	
465575	ATP6AP2	
457584	IVNS1ABP	
460613	HGD	
464349	LOC464349	
466868	LOC466868	
453183	EIF5	
738888	GNPDA1	
451242	FEN1	
456674	MAP3K6	
743298	RPS28	
457657	PIK3C2B	
468687	TNFSF14	
466259	PRLHR	
740554	RAB11FIP2	
455236	DVL2	
458946	ARSA	
460251	DYNC1LI1	
459273	UGP2	
466611	LOC466611	
454898	EXOC7	
450117	L1CAM	
tRNA-Gly	-	
450179	ERCC1	
468710	LOC468710	
461536	LOC461536	
740917	COQ7	
740729	CXCL6	
739283	LOC739283	
459472	NCK2	
450320	OLAH	
452208	PRDM4	
458742	THOC5	
744322	UBA7	
738786	CAV3	
458144	LOC458144	
467875	PDPK1	
461570	GRIA2	
740639	LOC740639	
744909	REC8	
463790	LOC463790	
452950	PPM1A	
465443	-	
464513	PIP5K1B	
741380	TCL1A	
460564	NFKBIZ	
454629	MED1	
461435	EGF	
456035	AKT2	
458110	SNX5	
100316449	MIR192	
456207	RPL13A	
742697	RAB4A	
472772	MOS	
471843	ECI2	
458935	HDAC10	
461530	EDNRA	
457397	IQGAP3	
453000	SRSF5	
472961	GNA14	
100615503	GLI1	
472133	IL22RA2	
740898	AKT1	
100612607	LOC100612607	
467022	LOC467022	
466364	LOC466364	
452661	COL4A2	
465045	AQP3	
460846	CLDN11	
469607	RNASEL	
469532	LOC469532	
100612813	GPI	
743963	LOC743963	
458076	PRNP	
736338	OSM	
735611	LOC735611	
450445	MAPK8	
462450	JARID2	
472054	RIMS1	
743844	CHRNA10	
744506	LOC744506	
739217	NMUR1	
740020	EXOSC5	
747716	ID4	
456760	DNALI1	
743928	ADH5	
100610105	HTN3	
745042	LOC745042	
452162	NR1H4	
747209	NDUFV1	
100316375	MIR181D	
100609188	LOC100609188	
466292	PLA2G12B	
460182	RAF1	
455022	-	
100610618	NECTIN4	
450308	CAMK1D	
473293	ORAI1	
100615579	KCNJ13	
749913	-	
471713	NMUR2	
473699	CSTF2	
743862	WWP2	
463821	CUL1	
741984	PRPF40B	
467384	LOC467384	
460037	TRPM8	
736061	SSX2IP	
465251	CDC14B	
451508	BIRC2	
100610724	NXF5	
466040	FZD8	
453265	GABRB3	
465923	ABCD1	
460045	COL6A3	
463113	SLC22A2	
468489	ADCYAP1	
454941	EIF4A3	
471736	GABRP	
464865	NOTCH1	
461775	ZFYVE16	
743223	ASS1	
452297	PRKAB1	
473041	OR1J4; OR1J2	
751874	MIR128-1	
743371	SHH	
742713	NRAS	
503504	AANAT	
746436	PSMB9	
745989	CYP2D7	
464215	CRH	
740912	BTG2	
451469	CTSC	
472017	RUNX2	
100611153	GNA11	
461056	IDUA	
451298	RASGRP2	
736063	SELE	
455229	GPS2	
747194	CHAD	
736618	FSHB	
470680	CHRNG	
736308	TUBB1	
749982	GAMT	
100615449	LOC100615449	
745517	IL9	
738618	CIR1	
473223	CA9	
472483	SLC26A3	
461045	PCGF3	
454541	PIPOX	
460341	CDC25A	
100610308	CSTF1	
748637	LOC748637	
470564	ACVR1C	
466369	LOC466369	
458262	MYBL2	
464580	S1PR3	
104006362	LOC104006362	
747015	LOC747015	
454197	UTP4	
452850	EGLN3	
449581	GLUD2	
461521	HHIP	
469912	ID1	
751937	MIR19B-1	
467935	LOC467935	
471308	PABPC4L	
462168	TCERG1	
464147	KAT6A	
466079	TFAM	
742869	NECTIN3	
460149	MTMR14	
454178	EDC4	
467783	LOC467783	
747576	DNASE2	
465588	MAOB	
100612078	GNB3	
472068	GABRR1	
100613191	LOC100613191	
747633	LOC747633	
739351	CCNH	
468936	LIG1	
466553	LOC466553	
451065	TSG101	
461989	WDR36	
454988	SLC16A3	
450176	SHC3	
460344	PLXNB1	
450305	SEC61A2	
459885	BMPR2	
460422	DNAH1	
453837	ATP6V0C	
452739	VPS36	
455639	GTF2F1	
455413	LIPG	
472761	OPRK1	
747850	LOC747850	
747256	E2F5	
466490	RAG2	
455078	RCVRN	
738482	RBMX	
743685	CTNND1	
456435	CERS4	
464155	HGSNAT	
453760	IMP3	
100316334	MIR449A	
471533	HTR1A	
100608033	LOC100608033	
458772	LOC458772	
465598	LOC465598	
747344	LOC747344	
458117	POLR3F	
493952	VIM	
453047	FOS	
736021	CTU2	
458047	NOP56	
100611187	POLA1	
463864	IMPDH1	
472693	CLDN23	
466402	LOC466402	
456623	GALE	
451558	NNMT	
461840	NLN	
458907	SMC1B	
746547	LOC746547	
751880	MIR145	
452793	SLC7A8	
456662	DHDDS	
100615247	WNT3A	
100610932	LOC100610932	
453708	EHD4	
461316	KIT	
473311	LOC473311	
472504	SND1	
743496	KCNK3	
464193	NSMAF	
493892	TAS2R10	
747404	SNRPC	
104001109	MRPL28	
472711	PIWIL2	
747747	RPSA	
452494	PABPC3	
473978	MRPS6	
100192399	PSMD4	
461162	PGM2	
452679	LOC452679	
735442	DHFR	
456611	EPHA8	
459842	DNAH7	
456409	SULT2A1	
466220	FGFR2	
100614603	SSR1	
460365	LAMB2	
467003	AAAS	
470976	SNRNP40	
747459	SIL1	
468228	SOCS7	
456640	CLCA1	
742002	ARHGDIB	
746499	HACD2	
473996	ETS2	
737524	MAP3K13	
464318	PABPC1	
739184	PPP4C	
104008402	LOC104008402	
450164	ABO	
748258	CPT1C	
749971	LOC749971	
460844	SKIL	
469897	SSTR4	
470996	PLD1	
737901	LOC737901	
464813	NTNG2	
747141	LDHAL6B	
460886	ALG3	
460890	CLCN2	
464122	FGFR1	
472064	HTR1E	
471985	IP6K3	
736974	LOC736974	
100611615	NDUFB6	
741099	RFC5	
740136	EFNA1	
463800	TRPV5	
467318	SLC10A2	
459863	AOX1	
744608	LOC744608	
450121	CMAH	
470777	GADL1	
466430	LOC466430	
456784	PPIE	
469860	PDYN	
748965	FGF11	
619369	CHRNA5	
453869	ADCY9	
100613301	MAGOHB	
471194	BMP2K	
747134	CHMP4B	
742461	DHH	
747805	LOC747805	
463670	CAV1	
462297	UNC5A	
450641	BLNK	
469528	LOC469528	
458087	CRLS1	
453017	ACOT2	
460396	CACNA2D2	
467198	RAPGEF3	
457561	STX6	
462919	LOC462919	
471218	LOC471218	
462720	POLH	
748515	LOC748515	
743538	CEBPE	
457120	LAMTOR5	
454450	ARRB2	
743356	GTF2B	
455812	CHERP	
736186	SFRP1	
466339	LOC466339	
458945	MAPK8IP2	
736558	AMY2A	
736468	ATP5H	
749831	SHC2	
494185	LTA	
458010	ATP1A4	
473783	LOC473783	
472229	LOC472229	
736959	SNRPG	
469708	EGLN1	
459660	CACNB4	
748043	CTNS	
466824	LOC466824	
736412	RAB3B	
451635	LOC451635	
452190	HCFC2	
462795	PPP1CC	
737497	HSP90AB1	
462494	LOC462494	
462242	GABRG2	
460811	MLF1	
466533	LOC466533	
456886	C8A	
462639	FKBP5	
460025	DGKD	
456850	EPS15	
750086	RNPS1	
453650	BLM	
451681	LOC451681	
468961	LOC468961	
746942	ADAM10	
456858	PRPF38A	
743081	CST3	
451391	CTTN	
742646	NHEJ1	
455266	POLG2	
457259	LOC457259	
468374	PRPF8	
469700	HIST3H2A	
453043	MLH3	
472773	SDR16C5	
456354	CHMP2A	
462493	LOC462493	
463138	THBS2	
463969	AGPAT5	
100614621	LOC100614621	
466569	LOC466569	
458028	SLC52A3	
450587	IFIT1	
461294	UBA6	
463016	MYB	
459311	MPHOSPH10	
457785	PARP1	
473191	LOC473191	
742364	HMGCLL1	
451515	DYNC2H1	
740308	TBX3	
466780	DLAT	
101954218	MIR23C	
452027	LOC452027	
751917	MIR205	
460942	HES1	
453073	SNW1	
452038	AVPR1A	
452861	PSMA6	
466538	LOC466538	
748298	KLF2	
467404	IL25	
745902	LOC745902	
463114	SLC22A3	
740585	LOC740585	
469170	AZIN2	
751057	LOC751057	
466440	WEE1	
735881	LOC735881	
457085	SARS	
468227	HNF1B	
454216	SF3B3	
465636	SHROOM4	
736325	PPP3R2	
450482	RHOBTB1	
453643	AP3S2	
453838	AMDHD2	
452518	HMGB1	
455521	SOCS6	
747260	FHIT	
469929	EPB41L1	
455339	LAMA3	
458669	SNAP29	
456370	IL27RA	
745391	PGAP1	
461559	FGA	
456223	IL4I1	
468127	MLYCD	
450451	CHAT	
748652	MAP4K1	
466351	LOC466351	
452174	SYCP3	
457276	GOLPH3L	
468566	SERPINB5	
748092	RHOG	
746440	MAFA	
474029	SIK1	
466409	LOC466409	
470679	LOC470679	
465478	STS	
471290	NDST3	
458862	EP300	
741071	COX6C	
473752	KLHL13	
473049	LOC473049	
458273	PABPC1L	
454438	CAMKK1	
455397	ATP5A1	
738707	LOC738707	
464630	ABCA1	
748680	MPO	
467098	NTN4	
100612381	CEBPG	
457943	LOC457943	
456789	PPT1	
470617	CD28	
460533	LOC460533	
460201	RBSN	
466320	TRPM5	
735978	CCL28	
456242	LOC456242	
461253	MTHFD2L	
735643	AMFR	
751891	MIR26A-1	
465670	MTMR8	
451629	HSPA8	
450710	PCGF6	
462797	BAG2	
807870	ND3	
745118	UBE2D3	
741744	LOC741744	
468432	SKAP1	
738958	TAS2R9	
462323	GRM6	
453504	CSNK1G1	
741097	PAH	
462788	COL21A1	
455644	C3	
465035	DDX58	
460291	VIPR1	
460665	PLXNA1	
100608180	LOC100608180	
471737	TLX3	
735810	EDAR	
738177	SH2B1	
472723	ADRA1A	
469374	HS2ST1	
457334	SLC27A3	
739882	-	
464050	RHOBTB2	
452628	UGGT2	
745450	ELOVL3	
736713	BUD31	
468008	SMPD3	
469579	LOC469579	
461759	POLR3G	
471553	FGF10	
747335	ALDH3B1	
472489	KCND2	
470657	DES	
463875	LOC463875	
463656	LAMB1	
462584	AGER	
464292	CCNE2	
745345	LOC745345	
460082	SEPT2	
472864	-	
466709	LOC466709	
450170	B2M	
739649	LOC739649	
466140	PAPSS2	
739390	KCNQ2	
451406	ARAP1	
745423	HAGHL	
tRNA-Arg	-	
464828	SARDH	
454013	LOC454013	
463354	ELMO1	
493890	TAS2R60	
466947	CDKN1B	
459466	MRPS9	
743992	GNRH1	
100611779	GRM2	
746063	PARK7	
747218	MIOX	
749332	LYPLA2	
473318	LOC473318	
744716	NDUFB8	
462098	ETF1	
455200	PHOSPHO1	
738502	LOC738502	
100316083	MIR129-2	
739992	NPBWR1	
458784	TIMP3	
461250	BTC	
459079	HADHA	
101059860	RPS27A	
454070	ITGAX	
456612	C1QC	
457056	DBT	
469913	LOC469913	
458768	RNF185	
459043	MYCN	
451605	NLRX1	
461925	PRLR	
470205	GALR3	
740018	TYMS	
470420	RETSAT	
463488	HSPB1	
465075	CD72	
454788	MRC2	
455098	PER1	
746286	LOC746286	
735755	CD8A	
745141	UBE2D1	
457897	PLEKHG5	
456877	PARS2	
462853	ME1	
748883	FPR2	
462490	LOC462490	
739074	LOC739074	
451511	MMP3	
452962	PPP2R5E	
736240	CTSZ	
738829	LOC738829	
463479	HIP1	
459328	DGUOK	
470085	CLDN14	
470674	PSMD1	
455196	UBE2Z	
460416	ALAS1	
104001101	LOC104001101	
104008398	LOC104008398	
467981	LOC467981	
747129	LOC747129	
467054	GNS	
458387	LOC458387	
453706	-	
100615382	LOC100615382	
451179	NUP160	
455878	LPAR2	
454766	PECAM1	
459203	PRKCE	
742857	MTAP	
100316037	MIRLET7I	
453429	TRPM7	
104001169	LOC104001169	
466882	-	
451403	INPPL1	
461287	LOC461287	
449516	ST6GALNAC1	
738670	CPS1	
473225	LOC473225	
463993	CTSB	
463640	KMT2E	
467264	CSNK1A1L	
463737	PLXNA4	
100613658	TUBB3	
101058485	COL11A2	
100610941	UBQLN3	
494137	ICAM2	
740390	COQ6	
450103	PLAUR	
463178	PATR-AL	
466832	LOC466832	
746925	LIPC	
452919	SOCS4	
100609139	LOC100609139	
466570	LOC466570	
462823	SLC17A5	
456675	WASF2	
tRNA-Ser-1	-	
464783	LOC464783	
100322885	NCR1	
741897	VEGFB	
473199	IFNA8	
466675	RIN1	
451118	APIP	
458441	ACSS2	
100612075	LOC100612075	
100609675	COX17	
470322	GDF7	
466249	CHST15	
473600	PIM2	
472997	LOC472997	
468955	RRAS	
452223	UBE3B	
455872	RFXANK	
471847	RIOK1	
456373	UPF1	
465372	A2M	
455961	U2AF1L4	
741311	LOC741311	
450998	TAF10	
451165	DDB2	
462903	PREP	
100613118	PPP3R1	
494123	OR1E5	
739640	PNLIP	
739246	LARS2	
450139	HSPA2	
452074	PTPRB	
457790	PSEN2	
744011	PRKAR2B	
452834	PRKD1	
739271	GYPE1	
466512	LOC466512	
457906	VAMP3	
468421	LPO	
747284	HNRNPA1	
454016	LOC454016	
452657	IRS2	
743219	HPGDS	
473766	STAG2	
473788	GPC4	
468956	AP2A1	
736470	NDUFV3	
472116	FABP7	
747546	FANCE	
741350	PARK2	
100609406	PAK4	
456857	ORC1	
100612643	LOC100612643	
461908	OSMR	
450194	FCGR2A	
460925	MASP1	
452497	NUP58	
454019	ATP2A1	
459018	ADAM17	
451297	NRXN2	
464987	GLDC	
746776	LSM1	
746726	PDE6G	
100615576	LOC100615576	
738190	TNFSF18	
466349	LOC466349	
466414	CCKBR	
451253	EEF1G	
451530	ATM	
738129	SH3GL1	
450163	LOC450163	
459919	ERBB4	
100611419	SERPINB6	
462420	DSP	
471261	CXXC4	
739140	PLA2R1	
747113	FTL	
461041	PDE6B	
450384	MAP3K8	
461869	PLPP1	
468144	OR1D5	
469566	LOC469566	
461801	IQGAP2	
461627	ENPP6	
747452	PAX5	
738238	C7	
450153	KLRK1	
469372	CLCA4	
450504	HKDC1	
748941	ILK	
456031	FBL	
743367	DNAJB2	
749275	TBX21	
462022	SNX2	
468357	GCGR	
453080	SEL1L	
466968	HDAC7	
474058	LSS	
736942	SRP9	
464188	IMPAD1	
751053	P2RY8	
741839	IL17B	
470410	LOC470410	
456094	XRCC1	
751900	MIR99A	
747838	MRI1	
450520	DDIT4	
463371	INHBA	
100609583	AKT3	
456204	SLC17A7	
746422	LOC746422	
748973	PPA1	
471851	BMP6	
750134	LOC750134	
745893	LRRK2	
459664	PRPF40A	
469167	SESN2	
104004611	-	
459005	CMPK2	
449506	FUT8	
459343	POLE4	
468751	LOC468751	
460655	ALDH1L1	
456150	PPP5C	
473048	LOC473048	
743041	G6PD	
738797	LIFR	
