Gene ID	Gene Symbol	
424860	PAK2	
431586	FBXO4	
428675	HGS	
396329	CTSB	
427429	AMACR	
427339	LPAR1	
421921	CMPK2	
396107	RET	
771243	PECAM1	
396180	SNRPE	
807645	ND2	
424773	U2SURP	
431581	HTR1A	
416154	FABP6	
100857973	GM2A	
427789	MYH1G	
769986	APH1A	
419145	ITCH	
378929	PDE6H	
427774	PNPLA7	
421702	VNN1	
416927	LOC416927	
425564	TNFRSF25	
428743	ETNPPL	
395449	RAD54B	
424611	RAD54L	
373933	GRM5	
769780	ULK3	
424540	DNASE2B	
425137	LOC425137	
426778	WHSC1L1	
423102	AP2A2	
417753	NDUFA5	
421348	EPRS	
431476	CA14	
395181	RPSA	
425528	SPOP	
395891	CACNA1C	
374182	ROCK2	
378930	TNFSF8	
417505	HSD3B7	
420003	RPL19	
395499	TAOK3	
419318	RAB22A	
431056	IDH2	
431336	DUSP16	
395790	LFNG	
416536	HAGHL	
417388	UTP18	
424059	HSPD1	
101750392	SRPRB	
422147	LOC422147	
422791	LIAS	
429072	RFWD2	
416851	SETD1B	
428692	INPPL1	
770034	EDEM2	
777528	PDE1B	
418631	GEMIN8	
419429	LOC419429	
396019	PPP1CB	
418176	DERA	
429155	PEX5L	
395806	PTCH1	
427756	CARD9	
418917	HSPH1	
771001	OGG1	
408180	LOC408180	
424081	CASP10	
768878	ACVR1B	
432370	CSNK2A1	
100858361	HSD11B2L	
418212	ITPR2	
421998	PTK2B	
429144	PIGZ	
107055404	SUOX	
427403	RPP25L	
395895	CACNA1D	
428149	NTSR1	
807635	COX2	
374095	ENTPD8	
417193	PTGES	
416872	PPP1CC	
423572	SOS2	
419601	MECR	
107051238	PPOX	
421144	GGH	
420815	NFATC1	
420974	LPCAT1	
420578	RPA3	
771090	LOC771090	
428728	AADAT	
420183	RDH10	
419608	SF3A3	
100859290	EPN3	
395821	ATP6V1A	
415906	PFKFB4	
395375	BCKDHB	
424412	CACNA1E	
107057091	LOC107057091	
421849	TTK	
426646	PRIM1	
771952	P2RX7	
419019	ME3	
107055667	LOC107055667	
430495	S1PR4	
768854	ATP6V0E1	
422127	LLGL2	
374053	RPS17	
107049646	PPP1R12C	
418235	PARVB	
693260	BF1	
420928	CMBL	
419107	TAF3	
418408	CD47	
107055308	NAGLU	
419867	RAP1A	
423952	CHST15	
423764	SEC31B	
419057	P4HA3	
374064	PFKM	
427934	MCAT	
423834	HPSE2	
395554	FGF14	
418093	NUP37	
396000	COL6A1	
415320	RP11-106M3.2	
395139	ST3GAL2	
420468	PARD3	
420472	KIF5B	
396427	TUBB1	
420337	NDUFB9	
426516	HNRPK	
419856	CD34	
tRNA-Asn	-	
417586	SSH2	
395453	FGF18	
423881	GSTO1	
418328	GTF2E1	
418544	LOC418544	
100533998	FPGT	
395202	SH3GL1	
422697	GAR1	
419802	APOA5	
426121	MRPL28	
429809	LOC429809	
419901	SNRPC	
395833	PGK1	
427689	NOG2	
422052	CDC5L	
374108	FSHB	
374077	GNA11	
428442	RPL15	
395855	CALM	
424168	LRP2	
428265	IL19	
100858641	UBE2M	
tRNA-Arg	-	
395133	SGK1	
419793	AP002884.2	
417039	IL4I1	
416904	ADRBK2	
395235	WNT6	
428564	PFN3	
417579	FLOT2	
420854	EDN1	
807641	CYTB	
427672	EARS2	
431623	RAD23B	
374003	POLK	
416551	NTHL1	
424555	AK5	
420001	RPL23	
426482	SHC4	
417024	FBXW8	
427823	GUSB	
107049309	LOC107049309	
416945	GGT1	
395232	EIF4A2	
418734	UPF3A	
418000	EP300	
776054	RPS29	
418097	SYCP3	
424688	ATG4C	
419158	ACSS2	
415406	NEDD4	
417829	GNS	
100858279	LOC100858279	
424673	JUN	
374212	ADORA1	
417401	TRIM25	
425979	ARHGEF11	
100858972	GTF2H2	
421994	RAB10	
429035	TUBA1C	
422364	CUL4B	
415598	CHSY3	
395102	POLH	
422720	TLR3	
424169	DHRS9	
770321	LYPLA1	
374029	CLDN3	
373946	ITGA3	
427646	AP3B1	
776138	JAG2	
776775	MYLPF	
419223	TAF4	
770077	PMAIP1	
107057057	LOC107057057	
395229	TCF7	
374009	ACO2	
396548	COL6A3	
395072	CHIA	
425500	CLNS1A	
373918	ACTN1	
425656	SSR2	
417146	SARDH	
374061	FZD2	
424275	STEAP3	
431611	GNA14	
427973	CLDN17	
424115	DNAJC10	
408253	RP11-196G11.1	
427053	PRUNE	
374062	FZD1	
430516	LIG1	
422257	NOX1	
421409	PRKCE	
tRNA-Phe	-	
418160	CECR1	
396495	IL8L2	
395295	EIF2S2	
396316	HMGCL	
419715	TIRAP	
417220	SLC27A4	
395350	MYH7	
396032	TNNC1	
770663	SMPD2	
396198	PGR	
374060	FZD7	
395282	ID1	
426737	MAPT	
416663	HMOX2	
107049452	STX5	
100859339	NPR2	
395150	HS6ST2	
416706	MRPS5	
395374	DBT	
428537	MOS	
415708	RIPK3	
418122	SSBP1	
100858240	PYM1	
418073	CKAP4	
429062	PRDX6	
427658	MAD1L1	
374272	DUSP6	
395516	DTX4	
418699	RP11-38C17.1	
107053650	DDIT4	
419823	MDM4	
416184	CTNNA1	
770638	COX11	
416695	LOC416695	
101750705	ADRB1	
419990	SNF8	
374128	PDGFB	
427144	MAP3K1	
424952	ALG3	
415770	FAAP24	
415315	CD276	
424563	CDC20	
418083	HCFC2	
422630	PPP1R3B	
396344	PRSS2	
422983	NADSYN1	
431192	SOS1	
751791	RHO	
418375	GPR161	
414895	GSTA	
807638	ND3	
419495	FBXO2	
100857640	SUV39H1	
422423	MSMO1	
427323	RPS23	
422914	MRPL35	
419014	CTSC	
420026	MLX	
417823	RPL18A	
416517	TOP3A	
770457	FGF5	
420088	ACER1	
416048	MTMR14	
771549	INPP5K	
419313	GNAS	
427746	YF5	
100857227	ITGA2	
420725	PDCD6IP	
417434	GNA13	
422859	MAN2B2	
423830	COX15	
396202	NRCAM	
421940	PDIA6	
418651	SHROOM2	
770893	LAPTM4B	
107055408	PRKAG1	
419941	AGPAT1	
107049337	LOC107049337	
396067	MYL3	
419685	LYPLA2	
426879	CERS5	
427190	OXCT1	
107049503	RPS5	
100529062	CDK2	
396211	MYH11	
418968	ACAT1	
424224	PECR	
419861	HSD11B1b	
776127	ADSSL1	
418207	KRAS	
100858422	FLT3	
416395	NAGPA	
424102	NDUFS1	
770277	LOC770277	
425567	POP1	
395963	CAPN2	
425389	BF2	
395785	HSD17B4	
395469	PDGFC	
107049541	GEMIN7	
424108	ABI2	
396121	B4GALT1	
374142	WNT3	
418728	UXS1	
422539	PPA2	
428245	CLDN25	
427900	CACNA1I	
418477	ATP5J	
395142	ITGB5	
422062	TNFRSF21	
386578	CHRNA3	
423197	DGKZ	
420272	EIF3E	
768507	AGAP3	
416508	PEMT	
374174	CAMK2B	
417185	ASS1	
420017	PSME3	
395199	IL2RG	
395396	WNT3A	
100858732	STAT2	
419220	PPP1R3D	
423787	ACTA2	
395659	XPA	
395872	IL8L1	
408026	TPH2	
428997	CXCR7	
422621	POLR2B	
396526	ACTB	
418933	RPL21	
395612	GSTA4	
423532	DAAM1	
395629	DDX5	
420695	CCR5	
420969	FH	
374249	GDF5	
427390	ATG12	
426794	POLB	
422149	LPAR4	
395497	ATP6V1B2	
100859860	LOC100859860	
424214	LOC424214	
417574	RPL23A	
424993	SEC62	
428315	CCR7	
423324	PPP2R3C	
396054	IFNG	
396138	GRIA3	
424868	DNAJB11	
419444	PIK3CD	
417561	SERPINF1	
396130	SLC2A1	
100858349	EIF4B	
415868	WWP2	
427679	PMM2	
418541	NDUFV3	
770097	GABRG3	
100859879	VPS37D	
426468	RNF41	
420206	E2F5	
374096	SMAD6	
771648	SSTR1	
771953	MRPL33	
423296	AQR	
421976	SF3B6	
396030	BMPR1B	
423618	OGDHL	
772114	AGPAT2	
419716	DCPS	
396033	NFKB1	
421183	MAPK14	
428839	STX3	
424677	CYP2J2L2	
421548	GNPAT	
421037	TUBB6	
396157	NTRK2	
428015	EDAR	
420215	RIPK2	
418791	ABCC4	
396523	CALM1	
395201	SH3GL3	
693264	NPY6R	
395141	HS6ST1	
423531	L3HYPDH	
395385	CD40	
416765	CLTCL1	
424754	POLR2D	
396092	ALCAM	
416354	LOC416354	
416709	PEX6	
426359	WASF2	
421538	TAF5L	
395689	ENO2	
423839	ZFYVE27	
427391	CDO1	
420732	SFRP4	
415826	COX4I1	
100857298	LOC100857298	
374042	SOD2	
424467	VCAM1	
373983	BRCA1	
396216	CSF3	
396053	BMP5	
770068	NEIL1	
421438	NFKBIE	
776920	SIGLEC1	
420199	IMPA1	
421991	DNMT3A	
100858043	B3GNT4	
416077	THOC7	
s-rRNA	-	
395389	ALDH1A3	
428216	SRRM1	
771574	LOC771574	
419866	ATP5F1	
426145	SPTLC1	
395767	XRCC6	
415383	FAN1	
396338	MTNR1B	
771172	SH2B2	
430616	NUP98	
427134	UBE2R2L	
417414	LOC417414	
408046	KIF5C	
396446	ATP2A2	
769675	ADAR	
421055	EPB41L3	
419743	ATP12A	
107054319	PPP1R3E	
417306	MYH1D	
418455	POGLUT1	
422568	GLRA3	
422497	PLK4	
395082	CCL20	
421404	PPM1B	
105667218	HYAL6	
415992	DCP1A	
415897	GNL3	
428628	GRIK2	
427545	LOC427545	
395786	AXIN1	
426044	ADRA2L1	
424044	STAT1	
424364	SELP	
416986	PRKAB1	
416214	NSD1	
419885	NRAS	
776596	HNRNPUL1	
418761	ARHGEF7	
421321	EPHX1	
424260	SNX4	
395294	IL2RA	
396220	LAMP1	
420769	GLI3	
428588	NTPCR	
772125	AMPD1	
417480	WBSCR17	
403122	ST6GAL2	
416575	PLK1	
421401	ABCG5	
395360	EIF2AK1	
395105	CRHR2	
415635	POLR2C	
421228	ANAPC1	
396263	ACTN2	
424135	AGPS	
100858193	MAP3K6	
107055326	POLE4	
417543	PHKG1	
425536	ESPL1	
396071	IBSP	
429784	SOST	
769146	ATP5I	
418098	CHPT1	
419299	CTNNBL1	
423016	DRD4	
416370	DMGDH	
420575	C1GALT1	
100859132	RASGRF2	
769605	ANAPC13	
751817	SLC11A2	
421418	RBKS	
416016	RAB7A	
420638	HACL1	
430442	PGLS	
395827	CYP24A1	
373997	LDHB	
422058	CYP39A1	
769860	PDE4C	
421918	ADI1	
107057619	ACP5	
396294	FYN	
422022	EXTL3	
422520	GRID2	
415855	SPIRE2	
422456	GAB1	
396317	ALPL	
769390	MOCS3	
396093	NFKBIA	
769737	NQO1	
415302	PML	
420350	DERL1	
693245	ERBB3	
418717	IL18R1	
395603	FGFR4	
tRNA-Pro	-	
418123	CREB3L2	
419021	PCF11	
420290	HADH	
417287	TRAF2	
107051294	QPRT	
422610	AGPAT9	
416766	SNAP29	
421532	RAB4A	
428148	LAMA5	
417838	IL22	
770045	RPE	
427449	DAB2	
428352	RAB8A	
419929	TAF8	
428072	MLNR	
424054	PGAP1	
395178	UBA7	
374187	PTCH2	
423263	GALNT16	
423450	CYP46A1	
418014	TAB1	
772239	GNG12	
396366	TPM1	
768611	PRPF38B	
428787	UBE2K	
420715	EIF1B	
429171	GRIN3B	
418158	IL17RA	
422013	ADCY3	
416112	GRM7	
395917	CDC42	
427705	ADORA2A	
428967	LOC428967	
426073	UBA3	
419969	GFAP	
423178	FUT8	
423828	ABCC2	
769770	ATP6V0E2	
424015	UBE2F	
421688	MAP3K5	
417209	PKN3	
427199	MOCS2	
100858402	MRPL9	
424041	KMO	
424781	RNF7	
777366	CACNB1	
420664	GPD1L	
416399	NME3	
423705	PLA2G12B	
100859876	ALPP	
417935	NUP205	
107056274	LOC107056274	
427495	LIPC	
420676	GGCT	
373981	HPSE	
100858986	PREB	
419117	EPB41L1	
770704	POLR2L	
107055879	ABCB8	
395654	HBEGF	
420335	SQLE	
771973	HTR1E	
107049465	UBE2M	
395995	TBP	
395092	PDE6B	
395380	CD164	
418341	B4GALT4	
107055367	ISYNA1	
417667	MSI2	
100736561	PANK4	
427446	OSMR	
386577	CHRNA5	
107054331	CDH15	
415361	ACSBG1	
421013	CNDP2	
770979	MRPL20	
425027	SSR3	
395534	MYH15	
418271	KPNA1	
419365	TNFRSF9	
414837	THBS2	
770243	SRP9	
374186	UFD1L	
421326	NVL	
420979	GABBR2	
418078	ALDH1L2	
386579	RPS6KA1	
374156	DKK1	
427318	MSH3	
107049545	LOC107049545	
771939	UQCRH	
423479	EIF5	
tRNA-Gly	-	
396530	ATP1A1	
769972	DCP2	
769841	LOC769841	
395299	SOCS3	
415367	HERC1	
415697	AMFR	
421060	TYMS	
395278	GJA1	
421656	SYNJ2	
422997	PTDSS2	
tRNA-Glu	-	
107049315	LOC107049315	
429151	CHRNG	
420144	CHERP	
772212	SELPLG	
422339	ALG13	
395849	RPL13	
422122	MRPS7	
107053109	RRAGD	
428860	APIP	
418883	VPS36	
423408	RPS6KA5	
426928	ENPP3	
421644	OPRM1	
415991	TKT	
428779	FGF20	
417373	GALK1	
100858386	LOC100858386	
374192	DUSP1	
414890	GABRB2	
419448	UBE4B	
770428	IL22RA2	
770104	NLGN3	
419954	MAP3K3	
427092	GGPS1	
424594	MUTYH	
423960	DOCK1	
427717	SF3A1	
415968	ISY1	
374040	DIAPH1	
418240	NUP50	
426437	MOGAT2	
418441	MPZL1	
415467	EFL1	
418154	WNT5B	
425243	ST6GALNAC6	
415389	TARSL2	
416275	RPS14	
428949	UGT8L	
418042	MFNG	
424190	TANK	
427960	GUCA1C	
419822	PIK3C2B	
374159	ATP5A1	
374010	UNG	
395428	MBD4	
395928	AKT1	
418785	UGGT2	
423391	SEL1L	
768599	ASAP2	
424325	ACVR1C	
107049056	NEU2	
427873	MGAT4C	
431090	GRIN2C	
416544	RPS2	
396020	PPP1R12A	
428281	EFTUD2	
416332	KIF3A	
421033	SPIRE1	
404292	POLG	
425657	CTSS	
416675	AHCYL2	
396084	ACTG2	
374056	GPX4	
421939	ATP6V1C2	
417158	RPL7A	
374091	P4HB	
422733	CNOT7	
424143	WIPF1	
770619	LTC4S	
424948	EIF2B5	
424564	ELOVL1	
415976	IQSEC1	
422105	MRPL27	
419256	DNAJC5	
424381	PHGDH	
426289	POLR2I	
373957	RPL6	
768421	HK3	
474379	GNAL	
420995	STX17	
428862	LRRC4C	
414896	GSTA3	
396308	BMPR1A	
418874	RNASEH2B	
100858842	APOA2	
395083	TNFRSF1B	
396094	FGF1	
396282	BCL2	
418094	CCDC53	
416051	ARPC4	
424568	PTPRF	
415539	HACD3	
101747660	LOC101747660	
101751177	IPMK	
107056378	LOC107056378	
396284	MYL12A	
378796	CAV3	
428579	ADSS	
421815	GABRR2	
395592	TH	
769847	GSTT1L	
414780	XYLT2	
423788	CH25H	
417772	CAV2	
427185	PRKAA1	
426862	IVNS1ABP	
tRNA-His	-	
771632	PIGV	
396137	GRIA4	
416495	ATP5J2	
419848	PIGR	
422799	STIM2	
415439	FGF7	
374066	DCXR	
418071	POLR3B	
420133	INSR	
tRNA-Ser-2	-	
423512	PPP2R5E	
427974	CLDN8	
427808	RAB11FIP4	
428019	ERCC5	
428573	GLP1R	
395339	ADCY9	
418624	PIGA	
422410	CTSO	
408035	EGF	
424716	CTH	
428097	ALG8	
425294	PSMD2	
427453	IDNK	
420650	SGOL1	
428870	LOC428870	
374001	CHRNA7	
428067	TNFSF11	
107050678	MBOAT7	
415577	BLM	
429688	PRKAG1	
426788	AGPAT6	
423226	LOC423226	
422828	BST1	
429104	CDKN2C	
420790	IGFBP3	
416753	ATP6V0C	
416692	CALML3	
423749	SORBS1	
428374	PTDSS1	
419992	ATP5G1	
424811	MOGAT1	
396002	AK1	
777348	DHDH	
107049248	INPP1	
395346	BCMO1	
395280	XIAP	
770193	CHST14	
416931	VPS29L	
373970	ROCK1	
420968	CHMP5	
424913	PDCD1	
416276	TCOF1	
428597	STX11	
428006	NLGN4X	
374025	SMN	
771888	LOC771888	
100859131	TMPRSS13	
419912	BAK1	
424087	NOP58	
422395	FMR1	
395555	MRE11A	
769665	CHAD	
770787	FHL1	
428925	MGAT2	
421682	PERP2	
771215	LPAR3	
770095	EVC2	
395368	CGNRH-R	
416288	CANX	
386582	RB1	
395566	AMT	
423635	SRRL	
395149	MRAS	
423028	FAR1	
418502	IFNGR2	
420618	TRA2A	
415566	GLCE	
100857880	ECSIT	
423460	PPP2R5C	
425032	DHX36	
776459	PRKCQ	
424936	ALPI	
416318	PPP2CA	
418979	DYNC2H1	
424116	PDE1A	
420534	ABCB1LA	
416496	MAP2K3	
395190	P2RX1	
768530	PLA2G15	
419619	GRIK3	
428232	CNR2	
373956	ADORA3	
417221	URM1	
100859707	IL2RB	
423816	CPEB3	
415841	CHMP1A	
420055	LSM7	
418654	STS	
417247	TNFSF15	
769420	PRKAR2B	
421452	POLR1C	
396111	RYR3	
423736	AP3M1	
768802	HARS2	
414894	GRIA2	
430628	CHRNA10	
426970	CASP9	
418049	TST	
419932	BTG2	
427880	WBP11	
554219	IFNB	
100529061	RAB5B	
395144	CLDN4	
425055	CYP8B1	
107049466	LOC107049466	
396339	TGIF1	
418958	PARP4	
427263	PSAT1	
100858060	CLCF1	
424889	NCBP2	
418001	RBX1	
424876	MAP3K13	
422598	SCD5	
416420	ERCC4	
395735	OTC	
422910	POLR1A	
426764	MCM4	
417526	PEX12	
424160	PHOSPHO2	
396016	ENO3	
423065	CYP2R1	
770734	PRODH	
424484	ALG14	
427427	TARS	
415725	CYLD	
422648	DCK	
418730	RANBP2	
418169	AKR1B1	
415425	AP4E1	
771077	AK9	
420729	MLH1	
424490	ABCA4	
420201	CHMP4C	
424404	MGST3	
421402	ABCG8	
427605	PSD2	
415674	ATP6V0D1	
426962	GFPT2	
421281	MDH1	
770269	ARPC1A	
418774	PCCA	
428075	B3GLCT	
100858001	DDX23	
417786	CNTN1	
426792	IKBKB	
422129	DGKK	
428772	ELOVL6	
101750090	SAE1	
396122	B4GALT2	
396219	LPL	
421467	NANP	
395510	TDG	
417614	ULK2	
417694	ABCD2	
770828	ECHS1	
416783	COMT	
424833	GPR35	
419311	CTSZ	
107054958	IKBKB	
420458	GTPBP4	
396090	RP11-295K3.1	
415359	WDR61	
415445	RP11-96O20.4	
426164	MCOLN1	
419765	PAFAH1B2	
395511	RDX	
424739	SCLY	
396306	THBS4	
417438	PRKAR1A	
414781	XYLT1	
415783	GPI	
395356	MINPP1	
770488	PDGFRB	
396143	CNGA1	
417554	YWHAE	
422530	PAPSS1	
771782	RAB7B	
415809	PNAT3	
424761	ARHGEF4	
424949	DVL3	
425670	GCGR	
tRNA-Gln	-	
772372	BDKRB1	
415880	AP1G1	
423878	SLK	
420197	FABP5	
396313	FGF8	
100857811	LOC100857811	
424319	GALNT13	
417538	MRPS17	
395452	RDH5	
419997	PSMB3	
422296	TMLHE	
101748429	TRIM32	
431627	ACOT12	
374226	MAGOH2	
419420	ACAP3	
423927	EIF3A	
769278	CCR6	
426566	PATL1	
421148	ADIPOR1	
420871	SSR1	
396457	PCK2	
771726	RCHY1	
430484	C5AR1	
428255	RP11-108O10.8	
428570	SOCS5	
419457	PLEKHM2	
415578	RASGRF1	
425619	YWHAZ	
418546	CRYAA	
421822	ORC3	
395999	HMGN1	
424947	ABCC5	
421622	TAB2	
416270	RBM22	
107056878	LOC107056878	
770344	AGXT	
427551	RP11-403P17.5	
418549	PDXK	
427260	GCNT1	
428147	HRH3	
423742	SEC24C	
428203	ADRA1A	
421587	ACAT2	
768444	CACNA2D1	
418415	PVRL3	
419931	CHIA-M31	
770018	RPL27A	
427820	YWHAG	
424542	PRKACB	
415362	IDH3A	
768860	NDUFA2	
427623	ADRB2	
407775	ST3GAL5	
421286	B3GNT2	
395306	F2	
431243	LOC431243	
422043	MCM3	
395090	TNFRSF8	
100859413	UBE2C	
414838	CYP11A1	
771295	SNRNP27	
422362	C1GALT1C1	
771560	LOC771560	
770472	MRPS12	
395237	SFRP1	
396536	APOA1	
415294	EDC3	
416314	SAR1B	
374210	BCKDHA	
418325	TNFRSF1A	
416320	VDAC1	
374180	ENAH	
770134	GNRH1	
396173	GABRE	
395862	PITX2	
107051287	IL11	
378799	MSH2	
425800	EIF2B4	
419039	RP11-234B24.6	
771778	PSTK	
101749510	LOC101749510	
421192	XPO1	
769677	FEN1	
419485	PLOD1	
417509	ORAI2	
427860	AVPR2	
423664	RHOBTB1	
417444	ABCA5	
419689	SRSF10	
419241	ARFGAP1	
396226	ITGA6	
395688	PTPN1	
100857770	RPS26	
422466	LSM6	
426937	PSMA5	
395666	CD44	
416255	CNOT8	
416325	CSF2	
422858	PPP2R2C	
418856	ESD	
417057	LOC417057	
414803	THPO	
396528	ATP2A1	
416734	PAK7	
395751	TJP2	
396148	RPS6	
421226	BUB1	
428655	GDF7	
424793	AGFG1	
107052761	GDF6	
415752	UQCRFS1	
420624	RP11-292K15.2	
373949	B3GAT1	
396434	TNNC2	
418361	BOC	
419480	DHRS3	
395909	VEGFA	
430480	IKBKE	
419116	SRSF6	
428837	PAK6	
395301	KCNMB1	
395270	MOCS1	
101751988	NUP107	
416630	SOCS1	
421092	B4GALT6	
395706	SCD	
422904	CTBP1	
396489	GLUL	
420420	MYD88	
429123	CHST2	
100873157	TGFB1	
421937	ODC1	
427232	PTPLAD2	
421261	SNRPB2	
419455	MTOR	
395340	ADCY5	
373938	VAV2	
101752207	LOC101752207	
100857622	LOC100857622	
426667	PRPF3	
396481	IL1R1	
768913	CHEK2	
415860	CDH1	
374213	ACVR2B	
100859676	LMAN2	
418369	ATG3	
430115	PSMF1	
422772	GNPDA2	
422445	MAML3	
771145	MAPK13	
422094	NME1	
427195	PAIP1	
422348	COL4A5	
386580	PTPRC	
416477	CYP3A4	
416161	CCNG1	
396469	MYH9	
417997	RANGAP1	
428753	PRKG2	
423338	PNN	
101750889	LOC101750889	
777072	SHROOM4	
396547	NAGA	
395799	TPH1	
420776	BLVRA	
107050982	LOC107050982	
416628	RMI2	
101748079	LOC101748079	
419124	PIGU	
418992	MTMR2	
425416	RPL30	
418200	ABCC9	
107050929	LOC107050929	
420037	EIF1	
395196	IL1B	
429557	RPS6KB2	
374102	SDC2	
415854	FANCA	
421347	BPNT1	
421755	AMD1	
395874	RP11-140L24.4	
395642	DUSP4	
771022	SVIP	
100857781	LOC100857781	
772208	TXNDC12	
100857961	LOC100857961	
415711	NFATC3	
378913	FLNB	
426117	CCNE1	
395376	PRKDC	
423271	PIGH	
107049863	LOC107049863	
427778	LOC427778	
100859104	LOC100859104	
395860	ST8SIA1	
414743	TGFA	
373886	FZD9	
416756	RNPS1	
424349	ATP6V1G3	
424575	ATP6V0B	
419959	DDX42	
107052692	VAPA	
419255	UCKL1	
415924	GMPPB	
395246	ATVR1	
419751	GRIK4	
422879	GRK4	
420416	PLCD1	
416246	CYFIP2	
416350	PPP2R2B	
424882	PLOD2	
100858782	PROCA1	
107051573	PLA2G3	
422403	LRAT	
424462	S1PR1	
395957	STX1B	
424482	HCCS	
421046	RNMT	
426521	MRPL10	
423714	SGPL1	
101747682	SETMAR	
421149	UBE2T	
419605	RRAGC	
425499	NCKAP1L	
424892	LOC424892	
770168	GAS1	
417558	RILP	
423767	ABCG2	
424294	LCT	
421777	PDSS2	
771038	SNX6	
386574	NFKB2	
418107	AKR1D1	
374244	ATP2B1	
420536	DBF4	
395205	NODAL	
771230	ERN1	
424519	PKN2	
421256	MRPL2	
417467	MPO	
421784	ATG5	
420649	RAB5A	
422688	CAMK2D	
425483	CDC34	
416027	MCM2	
415455	PDE8A	
425859	EXT2	
396319	RP11-215A19.2	
421460	RASGRP3	
419864	GUCA1B	
374097	GNAI3	
395314	CHAT	
427207	GCNT4	
415626	CSNK2A2	
428955	NPY4R	
395845	JAK3	
101749229	PLA2G4B	
418901	CCNA1	
419813	ETV7	
419331	CSTF1	
415949	ATRIP	
421139	CA8	
100858564	UBE2Q1	
416857	MLXIP	
425542	DDOST	
423131	CLP1	
420947	DDC	
420704	EXOSC7	
420187	TCEB1	
768930	RPS28	
426775	LSM1	
416163	HMMR	
428227	AK2	
429147	CLDN16	
395816	PLA2G7	
427782	FUT7	
424437	CACYBP	
396540	ADSL	
768471	NUDT12	
100859153	PIN1	
769169	ALYREF	
101750641	FANCF	
416605	SMG1	
424185	IFIH1	
395693	ATF4	
426368	NUDT5	
423034	GALNT18	
416232	THOC3	
396246	FABP7	
416039	XPC	
419630	PSMB2	
772291	SRD5A2	
552895	ALAS1	
107056104	LOC107056104	
423309	AP4S1	
417309	MYH1A	
107050161	RENBP	
421236	XRN2	
419973	RP11-156P1.2	
422077	BAIAP2	
107049089	LOC107049089	
423567	POLE2	
416343	NR3C1	
396225	ITGA8	
420772	PSMA2	
422528	LOC422528	
101748971	PIGY	
395486	POLR2F	
107048994	LOC107048994	
422715	BDH2	
374094	TGFBR1	
417202	CCBL1	
419803	AHCYL1	
769071	RAD51B	
417445	MAP2K6	
395549	DBH	
423929	GRK5	
420018	BECN1	
419910	ITPR3	
428420	CACNB2	
420811	TXNL4A	
770587	FMO4	
771133	FUT9	
424492	GCLM	
100858888	LOC100858888	
416013	UQCRC1	
426529	CIR1	
417310	MYH1C	
427437	SKP2	
416694	TUBAL3	
427124	PHAX	
428389	TAF2	
424960	B3GNT5	
428263	AVPR1B	
770961	UBE2G1	
396376	GSBP9	
100859721	APOC3	
422192	TAF7	
418606	EIF1AY	
421906	FBXO25	
419368	VAMP3	
415522	VIMP	
100859604	FARSA	
771808	PIPOX	
427447	RICTOR	
373916	ACO1	
420508	DNAJC1	
414892	SLC24A1	
416975	COQ5	
396371	YBX3	
395069	COL2A1	
428900	TSHR	
770036	HOGA1	
107056740	LOC107056740	
415385	MCEE	
418938	MTMR6	
429211	OXTR	
422480	GATB	
100859322	TAAR2	
378907	SGMS1	
422498	MFSD8	
423000	MRPL21	
107056103	LOC107056103	
417329	COX10	
424747	DGKD	
423508	MTHFD1	
422597	SEC31A	
423347	LOC423347	
418516	HLCS	
428264	IL10	
420656	OXSM	
423274	RDH12	
416587	IL9R	
418684	GABRA5	
418588	TAB3	
395194	TLN1	
769343	AP3B2	
100857185	TAF6L	
419600	SRSF4	
420288	EIF3H	
416980	PLA2G1B	
373959	CDH1-C	
423179	NDUFS3	
427480	SNX1	
396165	BMP4	
417892	DCN	
423794	HTR7	
423678	PAPSS2	
418201	GYS2	
429806	HSPG2	
395844	ALDH1A2	
100861562	RN5S	
426574	NOP56	
416274	NDST1	
423099	TOLLIP	
425375	STK3	
395662	NEGR1	
427283	NANS	
426045	TBL1X	
416918	XBP1	
407090	IL12A	
418052	NCF4	
429269	MKNK2	
427262	GNAQ	
419895	RPL10A	
420292	TSTA3	
415448	ITGB1BP3	
417591	GOSR1	
424700	PDE4B	
374018	ILK	
424149	ZAK	
417241	TLR4	
374123	UBE2I	
423229	LOC423229	
423998	NUP35	
422600	ENOPH1	
373953	MAPK1	
423343	ENTPD5	
418293	LPCAT3	
418533	ABCG1	
107055895	LOC107055895	
396229	HRAS	
396418	CAPZB	
422345	ACSL4	
378915	PSMB7	
425473	SMG5	
417227	FPGS	
420119	UPF1	
396120	CHRNA8	
422247	ARHGEF6	
396283	PNAT10	
427294	IDUA	
396262	RPLP1	
421580	PLG	
768660	ATP5E	
426797	SNX2	
426268	GALM	
428329	UBXN6	
417486	GTF2I	
100857465	MPV17	
769021	ECHDC1	
373904	TNFRSF10B	
396076	LAMB4	
414745	CDH2	
101748386	LOC101748386	
414800	LAMP2	
429983	PIP5K1A	
771315	CSF2RB	
426601	PHYH	
768759	CNGB1	
419083	PAK1	
771374	PNLIPRP3	
419140	RP4-614O4.11	
373961	HDAC1	
425204	GTSE1	
421878	PRIM2	
770665	LTC4SL	
417968	GUCY2C	
421117	NPBWR1	
418605	RPS6KA3	
422985	BET1L	
768555	MVK	
771227	GTF2E2	
422848	STX18	
423281	MPP5	
